Symbol,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=Symbol&segmentLink=3&symbolCount=0&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
Symbol,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=Symbol&segmentLink=3&symbolCount=0&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
Symbol,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=Symbol&segmentLink=3&symbolCount=0&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
AVADHSUGAR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AVADHSUGAR&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
AVADHSUGAR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AVADHSUGAR&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
BDR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BDR&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
BDR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BDR&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
BHAGYAPROP,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BHAGYAPROP&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
BHAGYAPROP,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BHAGYAPROP&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
BIOFILCHEM,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BIOFILCHEM&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
BIOFILCHEM,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BIOFILCHEM&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
DCAL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=DCAL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
DCAL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=DCAL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
DCAL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=DCAL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
FOCUS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=FOCUS&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
GANGESSECU,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=GANGESSECU&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
GANGESSECU,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=GANGESSECU&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
KALYANI,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=KALYANI&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
KALYANI,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=KALYANI&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
KALYANI,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=KALYANI&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
LASA,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=LASA&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
LASA,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=LASA&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
LASA,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=LASA&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
LEXUS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=LEXUS&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
LEXUS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=LEXUS&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
MAGADSUGAR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=MAGADSUGAR&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
MAGADSUGAR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=MAGADSUGAR&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
MASKINVEST,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=MASKINVEST&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
NIRAJISPAT,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=NIRAJISPAT&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
NIRAJISPAT,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=NIRAJISPAT&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
NIRAJISPAT,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=NIRAJISPAT&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
PALASHSECU,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=PALASHSECU&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
PALASHSECU,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=PALASHSECU&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
SHRENIK,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=SHRENIK&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
SHRENIK,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=SHRENIK&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
SMSLIFE,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=SMSLIFE&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
SMSLIFE,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=SMSLIFE&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
WIPL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=WIPL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
APEX,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=APEX&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
APEX,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=APEX&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
KEERTI,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=KEERTI&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
KEERTI,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=KEERTI&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
OPTIEMUS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=OPTIEMUS&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
OPTIEMUS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=OPTIEMUS&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
PODDARHOUS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=PODDARHOUS&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
SERVOTECH,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=SERVOTECH&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
SERVOTECH,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=SERVOTECH&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
VSCL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=VSCL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
3RDROCK,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=3RDROCK&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
3RDROCK,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=3RDROCK&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
3RDROCK,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=3RDROCK&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
ABCAPITAL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ABCAPITAL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
ABCAPITAL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ABCAPITAL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
ABNINT,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ABNINT&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
ABNINT,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ABNINT&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
ABNINT,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ABNINT&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
ACCORD,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ACCORD&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
ACCORD,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ACCORD&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
ACEINTEG,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ACEINTEG&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
ACEINTEG,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ACEINTEG&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
AGLSL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AGLSL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
AGLSL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AGLSL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
APCL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=APCL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
ASLIND,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ASLIND&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
AUBANK,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AUBANK&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
AUBANK,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AUBANK&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
AVENTUS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AVENTUS&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
AVENTUS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AVENTUS&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
AVENTUS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AVENTUS&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
AXISNIFTY,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AXISNIFTY&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
AXISNIFTY,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=AXISNIFTY&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
BANSAL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BANSAL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
BANSAL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BANSAL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
BHAGYANGR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BHAGYANGR&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
BHALCHANDR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BHALCHANDR&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
BHALCHANDR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BHALCHANDR&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
BHALCHANDR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BHALCHANDR&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
BOHRA,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BOHRA&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
BRNL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BRNL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
BRNL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=BRNL&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
CAPCO,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=CAPCO&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
CAPCO,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=CAPCO&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
CAPCO,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=CAPCO&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-07-2017&toDate=19-09-2017&dataType=PRICEVOLUMEDELIVERABLE
CDSL,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=CDSL&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
CKPPRODUCT,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=CKPPRODUCT&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
COCHINSHIP,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=COCHINSHIP&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
COCHINSHIP,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=COCHINSHIP&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
CREATIVE,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=CREATIVE&segmentLink=3&symbolCount=2&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
DEVIT,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=DEVIT&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
DIXON,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=DIXON&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
DIXON,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=DIXON&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
DOLLAR,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=DOLLAR&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
DYNPRO,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=DYNPRO&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
DYNPRO,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=DYNPRO&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
ERIS,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=ERIS&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
FORTUNEFIN,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=FORTUNEFIN&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=01-01-2017&toDate=01-04-2017&dataType=PRICEVOLUMEDELIVERABLE
FORTUNEFIN,No content,https://www.nseindia.com/products/dynaContent/common/productsSymbolMapping.jsp?symbol=FORTUNEFIN&segmentLink=3&symbolCount=1&series=ALL&dateRange=+&fromDate=02-04-2017&toDate=30-06-2017&dataType=PRICEVOLUMEDELIVERABLE
